Invoice ID,City,Product line,Unit price,Quantity,Date,Payment,Rating,year,month,day_of_week,profit,revenue,profit_margin
831-81-6575,Mandalay,Electronic accessories,75.59,9,2019-02-23,Cash,8.0,2019,2,Saturday,680.3100000000001,679.3100000000001,1.0014720819655238
220-68-6701,Yangon,Home and lifestyle,77.47,4,2019-03-17,Cash,4.2,2019,3,Sunday,309.88,308.88,1.0032375032375032
618-34-8551,Yangon,Sports and travel,93.18,2,2019-01-16,Credit card,8.5,2019,1,Wednesday,186.36,185.36,1.005394907207596
257-60-7754,Yangon,Electronic accessories,50.23,4,2019-01-08,Cash,9.0,2019,1,Tuesday,200.92,199.92,1.0050020008003202
559-61-5987,Mandalay,Health and beauty,17.75,1,2019-01-14,Cash,8.6,2019,1,Monday,17.75,16.75,1.0597014925373134
189-55-2313,Naypyitaw,Fashion accessories,62.18,10,2019-01-31,Ewallet,6.0,2019,1,Thursday,621.8,620.8,1.0016108247422681
565-91-4567,Mandalay,Health and beauty,10.75,8,2019-03-15,Ewallet,6.2,2019,3,Friday,86.0,85.0,1.011764705882353
380-60-5336,Yangon,Electronic accessories,40.26,10,2019-02-24,Credit card,5.0,2019,2,Sunday,402.59999999999997,401.59999999999997,1.0024900398406376
815-04-6282,Naypyitaw,Sports and travel,64.97,5,2019-02-08,Credit card,6.5,2019,2,Friday,324.85,323.85,1.0030878493129536
674-56-6360,Yangon,Electronic accessories,95.15,1,2019-03-22,Cash,6.0,2019,3,Friday,95.15,94.15,1.0106213489113118
778-34-2523,Yangon,Electronic accessories,48.62,8,2019-01-24,Cash,5.0,2019,1,Thursday,388.96,387.96,1.002577585318074
499-27-7781,Mandalay,Food and beverages,53.21,8,2019-03-14,Ewallet,5.0,2019,3,Thursday,425.68,424.68,1.0023547141377036
477-59-2456,Naypyitaw,Fashion accessories,45.44,7,2019-01-23,Cash,9.2,2019,1,Wednesday,318.08,317.08,1.0031537782263151
832-51-6761,Yangon,Food and beverages,33.88,8,2019-01-19,Ewallet,9.6,2019,1,Saturday,271.04,270.04,1.003703155088135
869-11-3082,Mandalay,Health and beauty,96.16,4,2019-01-27,Credit card,8.4,2019,1,Sunday,384.64,383.64,1.0026066103638829
190-59-3964,Mandalay,Food and beverages,47.16,5,2019-02-03,Credit card,6.0,2019,2,Sunday,235.79999999999998,234.79999999999998,1.004258943781942
366-43-6862,Mandalay,Electronic accessories,52.89,4,2019-03-25,Ewallet,6.7,2019,3,Monday,211.56,210.56,1.0047492401215805
186-43-8965,Yangon,Home and lifestyle,47.68,2,2019-02-24,Credit card,4.1,2019,2,Sunday,95.36,94.36,1.0105977108944468
784-21-9238,Naypyitaw,Sports and travel,10.17,1,2019-02-07,Cash,5.9,2019,2,Thursday,10.17,9.17,1.109051254089422
276-75-6884,Yangon,Health and beauty,68.71,3,2019-03-04,Cash,8.7,2019,3,Monday,206.13,205.13,1.0048749573441231
109-86-4363,Mandalay,Sports and travel,60.08,7,2019-02-14,Credit card,4.5,2019,2,Thursday,420.56,419.56,1.0023834493278674
569-76-2760,Yangon,Sports and travel,22.01,4,2019-01-29,Credit card,6.6,2019,1,Tuesday,88.04,87.04,1.0114889705882353
222-42-0244,Mandalay,Health and beauty,72.11,9,2019-01-28,Credit card,7.7,2019,1,Monday,648.99,647.99,1.001543233691878
760-53-9233,Yangon,Fashion accessories,41.28,3,2019-03-26,Credit card,8.5,2019,3,Tuesday,123.84,122.84,1.0081406707912732
538-22-0304,Naypyitaw,Electronic accessories,64.95,10,2019-03-24,Cash,5.2,2019,3,Sunday,649.5,648.5,1.0015420200462606
416-17-9926,Yangon,Electronic accessories,74.22,10,2019-01-01,Credit card,4.3,2019,1,Tuesday,742.2,741.2,1.0013491635186185
237-44-6163,Yangon,Electronic accessories,10.56,8,2019-01-24,Cash,7.6,2019,1,Thursday,84.48,83.48,1.0119789171058937
636-17-0325,Mandalay,Health and beauty,62.57,4,2019-02-25,Cash,9.5,2019,2,Monday,250.28,249.28,1.0040115532734275
343-75-9322,Mandalay,Sports and travel,11.85,8,2019-01-09,Cash,4.1,2019,1,Wednesday,94.8,93.8,1.0106609808102345
528-14-9470,Yangon,Health and beauty,91.3,1,2019-02-14,Ewallet,9.2,2019,2,Thursday,91.3,90.3,1.0110741971207087
427-45-9297,Mandalay,Home and lifestyle,40.73,7,2019-03-12,Ewallet,5.4,2019,3,Tuesday,285.10999999999996,284.10999999999996,1.0035197634718946
807-34-3742,Yangon,Fashion accessories,52.38,1,2019-03-26,Cash,5.8,2019,3,Tuesday,52.38,51.38,1.0194628260023355
288-62-1085,Yangon,Fashion accessories,38.54,5,2019-01-09,Ewallet,5.6,2019,1,Wednesday,192.7,191.7,1.0052164840897235
670-71-7306,Mandalay,Sports and travel,44.63,6,2019-01-02,Credit card,5.1,2019,1,Wednesday,267.78000000000003,266.78000000000003,1.003748406927056
660-29-7083,Naypyitaw,Electronic accessories,55.87,10,2019-01-15,Cash,5.8,2019,1,Tuesday,558.6999999999999,557.6999999999999,1.0017930787161557
271-77-8740,Naypyitaw,Sports and travel,29.22,6,2019-01-01,Ewallet,5.0,2019,1,Tuesday,175.32,174.32,1.0057365764111978
497-36-0989,Yangon,Fashion accessories,51.94,3,2019-02-15,Cash,7.9,2019,2,Friday,155.82,154.82,1.0064591138095853
291-59-1384,Mandalay,Electronic accessories,60.3,1,2019-02-28,Cash,6.0,2019,2,Thursday,60.3,59.3,1.0168634064080944
860-73-6466,Yangon,Sports and travel,39.47,2,2019-03-02,Credit card,5.0,2019,3,Saturday,78.94,77.94,1.012830382345394
549-23-9016,Naypyitaw,Food and beverages,14.87,2,2019-02-13,Credit card,8.9,2019,2,Wednesday,29.74,28.74,1.034794711203897
896-34-0956,Yangon,Fashion accessories,21.32,1,2019-01-26,Cash,5.9,2019,1,Saturday,21.32,20.32,1.0492125984251968
804-38-3935,Yangon,Electronic accessories,93.78,3,2019-01-30,Credit card,5.9,2019,1,Wednesday,281.34000000000003,280.34000000000003,1.003567097096383
585-90-0249,Yangon,Electronic accessories,73.26,1,2019-01-27,Ewallet,9.7,2019,1,Sunday,73.26,72.26,1.0138389150290616
862-29-5914,Naypyitaw,Sports and travel,22.38,1,2019-01-30,Credit card,8.6,2019,1,Wednesday,22.38,21.38,1.0467726847521048
845-94-6841,Naypyitaw,Food and beverages,72.88,9,2019-01-08,Cash,4.0,2019,1,Tuesday,655.92,654.92,1.0015269040493495
125-45-2293,Yangon,Fashion accessories,99.1,6,2019-01-19,Cash,4.2,2019,1,Saturday,594.5999999999999,593.5999999999999,1.0016846361185985
843-73-4724,Yangon,Fashion accessories,74.1,1,2019-01-25,Cash,9.2,2019,1,Friday,74.1,73.1,1.0136798905608755
409-33-9708,Yangon,Fashion accessories,98.48,2,2019-02-19,Ewallet,9.2,2019,2,Tuesday,196.96,195.96,1.005103082261686
658-66-3967,Naypyitaw,Health and beauty,53.19,7,2019-01-14,Ewallet,5.0,2019,1,Monday,372.33,371.33,1.002693022379016
866-70-2814,Mandalay,Electronic accessories,52.79,10,2019-02-25,Ewallet,10.0,2019,2,Monday,527.9,526.9,1.0018978933383944
160-22-2687,Yangon,Health and beauty,95.95,5,2019-01-23,Ewallet,8.8,2019,1,Wednesday,479.75,478.75,1.002088772845953
895-03-6665,Mandalay,Fashion accessories,36.51,9,2019-02-16,Cash,4.2,2019,2,Saturday,328.59,327.59,1.0030525962330963
770-42-8960,Mandalay,Food and beverages,21.12,8,2019-01-01,Cash,6.3,2019,1,Tuesday,168.96,167.96,1.005953798523458
748-45-2862,Yangon,Home and lifestyle,28.31,4,2019-03-07,Cash,8.2,2019,3,Thursday,113.24,112.24,1.0089094796863862
234-36-2483,Mandalay,Health and beauty,57.59,6,2019-02-15,Cash,5.1,2019,2,Friday,345.54,344.54,1.002902420618796
316-66-3011,Yangon,Food and beverages,47.63,9,2019-01-23,Cash,5.0,2019,1,Wednesday,428.67,427.67,1.0023382514555614
848-95-6252,Naypyitaw,Home and lifestyle,86.27,1,2019-02-20,Ewallet,7.0,2019,2,Wednesday,86.27,85.27,1.0117274539697432
840-76-5966,Yangon,Sports and travel,12.76,2,2019-01-08,Ewallet,7.8,2019,1,Tuesday,25.52,24.52,1.0407830342577489
152-03-4217,Mandalay,Home and lifestyle,11.28,9,2019-03-17,Credit card,4.3,2019,3,Sunday,101.52,100.52,1.0099482690011938
533-66-5566,Mandalay,Home and lifestyle,51.07,7,2019-01-12,Cash,7.0,2019,1,Saturday,357.49,356.49,1.0028051277735701
124-31-1458,Yangon,Electronic accessories,79.59,3,2019-01-08,Cash,6.6,2019,1,Tuesday,238.77,237.77,1.0042057450477353
176-78-1170,Naypyitaw,Health and beauty,33.81,3,2019-01-26,Ewallet,7.3,2019,1,Saturday,101.43,100.43,1.0099571841083341
361-59-0574,Mandalay,Sports and travel,90.53,8,2019-03-15,Credit card,6.5,2019,3,Friday,724.24,723.24,1.0013826668878933
101-81-4070,Naypyitaw,Health and beauty,62.82,2,2019-01-17,Ewallet,4.9,2019,1,Thursday,125.64,124.64,1.008023106546855
631-34-1880,Naypyitaw,Food and beverages,24.31,3,2019-01-08,Credit card,4.3,2019,1,Tuesday,72.92999999999999,71.92999999999999,1.013902405116085
852-82-2749,Yangon,Sports and travel,64.59,4,2019-01-06,Ewallet,9.3,2019,1,Sunday,258.36,257.36,1.0038856077090457
873-14-6353,Yangon,Food and beverages,24.82,7,2019-02-16,Credit card,7.1,2019,2,Saturday,173.74,172.74,1.0057890471228437
584-66-4073,Naypyitaw,Fashion accessories,56.5,1,2019-03-13,Ewallet,9.6,2019,3,Wednesday,56.5,55.5,1.018018018018018
544-55-9589,Mandalay,Electronic accessories,21.43,10,2019-01-28,Cash,6.2,2019,1,Monday,214.3,213.3,1.0046882325363338
166-19-2553,Yangon,Sports and travel,89.06,6,2019-01-18,Cash,9.9,2019,1,Friday,534.36,533.36,1.0018749062546872
737-88-5876,Yangon,Home and lifestyle,23.29,4,2019-03-19,Credit card,5.9,2019,3,Tuesday,93.16,92.16,1.0108506944444444
154-87-7367,Naypyitaw,Home and lifestyle,65.26,8,2019-03-15,Ewallet,6.3,2019,3,Friday,522.08,521.08,1.0019190911184463
885-56-0389,Naypyitaw,Fashion accessories,52.35,1,2019-02-12,Cash,4.0,2019,2,Tuesday,52.35,51.35,1.0194741966893865
608-05-3804,Mandalay,Electronic accessories,39.75,1,2019-02-25,Cash,6.1,2019,2,Monday,39.75,38.75,1.0258064516129033
448-61-3783,Yangon,Electronic accessories,90.02,8,2019-03-21,Credit card,4.5,2019,3,Thursday,720.16,719.16,1.0013905111518995
761-49-0439,Mandalay,Electronic accessories,12.1,8,2019-01-19,Ewallet,8.6,2019,1,Saturday,96.8,95.8,1.010438413361169
490-95-0021,Mandalay,Food and beverages,33.21,10,2019-01-08,Ewallet,6.0,2019,1,Tuesday,332.1,331.1,1.003020235578375
115-38-7388,Naypyitaw,Fashion accessories,10.18,8,2019-03-30,Credit card,9.5,2019,3,Saturday,81.44,80.44,1.0124316260566881
311-13-6971,Mandalay,Sports and travel,31.99,10,2019-02-20,Credit card,9.9,2019,2,Wednesday,319.9,318.9,1.0031357792411415
291-55-6563,Yangon,Home and lifestyle,34.42,6,2019-03-30,Ewallet,7.5,2019,3,Saturday,206.52,205.52,1.004865706500584
548-48-3156,Yangon,Food and beverages,83.34,2,2019-03-19,Cash,7.6,2019,3,Tuesday,166.68,165.68,1.0060357315306616
460-93-5834,Yangon,Sports and travel,45.58,7,2019-01-13,Cash,5.0,2019,1,Sunday,319.06,318.06,1.0031440608690185
325-89-4209,Yangon,Food and beverages,87.9,1,2019-02-05,Ewallet,6.7,2019,2,Tuesday,87.9,86.9,1.0115074798619101
884-80-6021,Yangon,Electronic accessories,73.47,10,2019-03-23,Ewallet,9.5,2019,3,Saturday,734.7,733.7,1.0013629548861933
137-74-8729,Naypyitaw,Fashion accessories,12.19,8,2019-03-13,Ewallet,6.8,2019,3,Wednesday,97.52,96.52,1.0103605470368835
880-46-5796,Yangon,Sports and travel,76.92,10,2019-03-17,Ewallet,5.6,2019,3,Sunday,769.2,768.2,1.0013017443374121
389-70-2397,Naypyitaw,Health and beauty,83.66,5,2019-02-21,Cash,7.2,2019,2,Thursday,418.29999999999995,417.29999999999995,1.0023963575365444
114-35-5271,Mandalay,Electronic accessories,57.91,8,2019-02-07,Cash,8.1,2019,2,Thursday,463.28,462.28,1.0021631911395692
607-76-6216,Naypyitaw,Fashion accessories,92.49,5,2019-03-02,Credit card,8.6,2019,3,Saturday,462.45,461.45,1.0021670820240547
781-84-8059,Naypyitaw,Fashion accessories,60.74,7,2019-01-18,Ewallet,5.0,2019,1,Friday,425.18,424.18,1.0023574897449197
409-49-6995,Naypyitaw,Food and beverages,47.27,6,2019-02-05,Cash,8.8,2019,2,Tuesday,283.62,282.62,1.0035383200056613
725-54-0677,Naypyitaw,Health and beauty,85.6,7,2019-03-02,Cash,5.3,2019,3,Saturday,599.1999999999999,598.1999999999999,1.001671681711802
146-09-5432,Yangon,Food and beverages,35.04,9,2019-02-09,Ewallet,4.6,2019,2,Saturday,315.36,314.36,1.0031810662934215
377-79-7592,Naypyitaw,Electronic accessories,44.84,9,2019-01-14,Credit card,7.5,2019,1,Monday,403.56000000000006,402.56000000000006,1.0024841017488075
509-10-0516,Mandalay,Home and lifestyle,45.97,4,2019-02-09,Ewallet,5.1,2019,2,Saturday,183.88,182.88,1.0054680664916886
595-94-9924,Yangon,Health and beauty,27.73,5,2019-03-26,Credit card,4.2,2019,3,Tuesday,138.65,137.65,1.0072648020341446
865-41-9075,Yangon,Food and beverages,11.53,7,2019-01-28,Cash,8.1,2019,1,Monday,80.71,79.71,1.0125454773554134
545-07-8534,Naypyitaw,Health and beauty,58.32,2,2019-02-14,Ewallet,6.0,2019,2,Thursday,116.64,115.64,1.0086475268073332
118-62-1812,Naypyitaw,Home and lifestyle,78.38,4,2019-03-24,Cash,7.9,2019,3,Sunday,313.52,312.52,1.0031997952131064
450-42-3339,Naypyitaw,Health and beauty,84.61,10,2019-02-09,Credit card,8.8,2019,2,Saturday,846.1,845.1,1.0011832919181163
851-98-3555,Mandalay,Health and beauty,82.88,5,2019-03-24,Credit card,6.6,2019,3,Sunday,414.4,413.4,1.0024189646831156
186-71-5196,Yangon,Food and beverages,79.54,2,2019-03-27,Ewallet,6.2,2019,3,Wednesday,159.08,158.08,1.0063259109311742
624-01-8356,Mandalay,Home and lifestyle,49.01,10,2019-01-27,Credit card,4.2,2019,1,Sunday,490.09999999999997,489.09999999999997,1.0020445716622368
313-66-9943,Mandalay,Food and beverages,29.15,3,2019-03-27,Credit card,7.3,2019,3,Wednesday,87.44999999999999,86.44999999999999,1.0115673799884326
151-27-8496,Naypyitaw,Electronic accessories,56.13,4,2019-01-19,Ewallet,8.6,2019,1,Saturday,224.52,223.52,1.0044738725841087
453-33-6436,Yangon,Home and lifestyle,93.12,8,2019-02-07,Cash,6.8,2019,2,Thursday,744.96,743.96,1.00134415828808
522-57-8364,Yangon,Fashion accessories,51.34,8,2019-01-31,Ewallet,7.6,2019,1,Thursday,410.72,409.72,1.002440691203749
459-45-2396,Yangon,Food and beverages,99.6,3,2019-02-25,Cash,5.8,2019,2,Monday,298.79999999999995,297.79999999999995,1.0033579583613164
717-96-4189,Naypyitaw,Electronic accessories,35.49,6,2019-02-02,Cash,4.1,2019,2,Saturday,212.94,211.94,1.0047183165046711
722-13-2115,Naypyitaw,Sports and travel,42.85,1,2019-03-14,Credit card,9.3,2019,3,Thursday,42.85,41.85,1.02389486260454
749-81-8133,Yangon,Fashion accessories,94.67,4,2019-03-11,Cash,6.8,2019,3,Monday,378.68,377.68,1.002647744122008
777-67-2495,Mandalay,Home and lifestyle,68.97,3,2019-02-22,Ewallet,8.7,2019,2,Friday,206.91,205.91,1.0048564906998203
636-98-3364,Mandalay,Electronic accessories,26.26,3,2019-03-02,Ewallet,6.3,2019,3,Saturday,78.78,77.78,1.0128567755206994
246-55-6923,Naypyitaw,Home and lifestyle,35.79,9,2019-03-10,Credit card,5.1,2019,3,Sunday,322.11,321.11,1.0031141976269815
181-82-6255,Mandalay,Home and lifestyle,16.37,6,2019-02-08,Cash,7.0,2019,2,Friday,98.22,97.22,1.0102859493931289
838-02-1821,Naypyitaw,Home and lifestyle,12.73,2,2019-02-22,Credit card,5.2,2019,2,Friday,25.46,24.46,1.0408830744071955
887-42-0517,Naypyitaw,Sports and travel,83.14,7,2019-01-10,Credit card,6.6,2019,1,Thursday,581.98,580.98,1.0017212296464595
457-12-0244,Naypyitaw,Sports and travel,35.22,6,2019-03-14,Ewallet,6.5,2019,3,Thursday,211.32,210.32,1.004754659566375
226-34-0034,Mandalay,Electronic accessories,13.78,4,2019-01-10,Ewallet,9.0,2019,1,Thursday,55.12,54.12,1.0184774575018478
321-49-7382,Mandalay,Sports and travel,88.31,1,2019-02-15,Credit card,5.2,2019,2,Friday,88.31,87.31,1.0114534417592487
397-25-8725,Yangon,Health and beauty,39.62,9,2019-01-13,Credit card,6.8,2019,1,Sunday,356.58,355.58,1.0028123066539176
756-93-1854,Naypyitaw,Fashion accessories,83.35,2,2019-02-02,Credit card,9.5,2019,2,Saturday,166.7,165.7,1.0060350030175016
243-55-8457,Yangon,Food and beverages,74.44,10,2019-02-27,Ewallet,5.1,2019,2,Wednesday,744.4,743.4,1.0013451708366963
458-10-8612,Naypyitaw,Health and beauty,64.08,7,2019-01-20,Ewallet,7.6,2019,1,Sunday,448.56,447.56,1.0022343372955582
501-61-1753,Mandalay,Home and lifestyle,63.15,6,2019-01-03,Ewallet,9.8,2019,1,Thursday,378.9,377.9,1.0026462026991267
235-06-8510,Naypyitaw,Home and lifestyle,85.72,3,2019-01-24,Ewallet,5.1,2019,1,Thursday,257.15999999999997,256.15999999999997,1.003903810118676
433-08-7822,Naypyitaw,Health and beauty,78.89,7,2019-01-05,Ewallet,7.5,2019,1,Saturday,552.23,551.23,1.0018141247755021
361-85-2571,Yangon,Sports and travel,89.48,5,2019-03-30,Cash,7.4,2019,3,Saturday,447.40000000000003,446.40000000000003,1.0022401433691757
131-70-8179,Yangon,Health and beauty,92.09,3,2019-02-17,Cash,4.2,2019,2,Sunday,276.27,275.27,1.0036327968903258
500-02-2261,Naypyitaw,Food and beverages,57.29,6,2019-03-21,Ewallet,5.9,2019,3,Thursday,343.74,342.74,1.0029176635350412
720-72-2436,Yangon,Food and beverages,66.52,4,2019-03-02,Ewallet,6.9,2019,3,Saturday,266.08,265.08,1.0037724460540214
702-83-5291,Naypyitaw,Fashion accessories,99.82,9,2019-03-27,Cash,6.6,2019,3,Wednesday,898.3799999999999,897.3799999999999,1.0011143551226904
809-69-9497,Yangon,Home and lifestyle,45.68,10,2019-01-19,Ewallet,5.7,2019,1,Saturday,456.8,455.8,1.0021939447125932
449-16-6770,Yangon,Health and beauty,50.79,5,2019-02-19,Credit card,5.3,2019,2,Tuesday,253.95,252.95,1.0039533504645186
333-23-2632,Yangon,Health and beauty,10.08,7,2019-03-28,Cash,4.2,2019,3,Thursday,70.56,69.56,1.0143760782058655
489-82-1237,Yangon,Electronic accessories,93.88,7,2019-01-05,Credit card,7.3,2019,1,Saturday,657.16,656.16,1.0015240185320653
859-97-6048,Naypyitaw,Electronic accessories,84.25,2,2019-03-26,Credit card,5.3,2019,3,Tuesday,168.5,167.5,1.0059701492537314
676-10-2200,Mandalay,Fashion accessories,53.78,1,2019-02-03,Ewallet,4.7,2019,2,Sunday,53.78,52.78,1.0189465706707086
373-88-1424,Naypyitaw,Home and lifestyle,35.81,5,2019-02-06,Ewallet,7.9,2019,2,Wednesday,179.05,178.05,1.005616399887672
365-16-4334,Mandalay,Food and beverages,26.43,8,2019-02-24,Ewallet,8.9,2019,2,Sunday,211.44,210.44,1.0047519482988025
784-08-0310,Naypyitaw,Food and beverages,21.04,4,2019-01-13,Cash,7.6,2019,1,Sunday,84.16,83.16,1.012025012025012
200-40-6154,Mandalay,Home and lifestyle,65.91,6,2019-02-09,Cash,5.7,2019,2,Saturday,395.46,394.46,1.0025351112913856
846-10-0341,Yangon,Fashion accessories,42.57,7,2019-01-06,Cash,6.8,2019,1,Sunday,297.99,296.99,1.0033671167379372
577-34-7579,Naypyitaw,Food and beverages,50.49,9,2019-01-10,Cash,5.4,2019,1,Thursday,454.41,453.41,1.0022055093623872
430-02-3888,Mandalay,Electronic accessories,46.02,6,2019-02-07,Cash,7.1,2019,2,Thursday,276.12,275.12,1.003634777551614
867-47-1948,Naypyitaw,Home and lifestyle,15.8,10,2019-01-09,Cash,7.8,2019,1,Wednesday,158.0,157.0,1.0063694267515924
384-59-6655,Yangon,Food and beverages,98.66,9,2019-02-19,Cash,8.4,2019,2,Tuesday,887.9399999999999,886.9399999999999,1.0011274719823213
256-58-3609,Naypyitaw,Fashion accessories,91.98,1,2019-03-18,Cash,9.8,2019,3,Monday,91.98,90.98,1.010991426687184
324-92-3863,Yangon,Electronic accessories,20.89,2,2019-02-05,Cash,9.8,2019,2,Tuesday,41.78,40.78,1.024521824423737
593-08-5916,Yangon,Fashion accessories,15.5,1,2019-03-19,Credit card,7.4,2019,3,Tuesday,15.5,14.5,1.0689655172413792
364-34-2972,Naypyitaw,Electronic accessories,96.82,3,2019-03-30,Cash,6.7,2019,3,Saturday,290.46,289.46,1.0034547087680508
794-42-3736,Mandalay,Food and beverages,33.33,2,2019-01-26,Credit card,6.4,2019,1,Saturday,66.66,65.66,1.0152299725860494
172-42-8274,Mandalay,Electronic accessories,38.27,2,2019-03-02,Credit card,5.8,2019,3,Saturday,76.54,75.54,1.013238019592269
558-60-5016,Yangon,Home and lifestyle,33.3,9,2019-03-04,Ewallet,7.2,2019,3,Monday,299.7,298.7,1.0033478406427854
195-06-0432,Yangon,Home and lifestyle,81.01,3,2019-01-13,Credit card,9.3,2019,1,Sunday,243.03000000000003,242.03000000000003,1.0041317192083625
605-03-2706,Yangon,Health and beauty,15.8,3,2019-03-25,Cash,9.5,2019,3,Monday,47.400000000000006,46.400000000000006,1.021551724137931
531-56-4728,Yangon,Home and lifestyle,80.08,3,2019-02-11,Cash,5.4,2019,2,Monday,240.24,239.24,1.0041799030262497
744-82-9138,Naypyitaw,Fashion accessories,86.13,2,2019-02-07,Cash,8.2,2019,2,Thursday,172.26,171.26,1.0058390750905057
883-69-1285,Mandalay,Fashion accessories,49.92,2,2019-03-06,Credit card,7.0,2019,3,Wednesday,99.84,98.84,1.010117361392149
221-25-5073,Yangon,Food and beverages,74.66,4,2019-03-04,Cash,8.5,2019,3,Monday,298.64,297.64,1.0033597634726514
728-47-9078,Naypyitaw,Food and beverages,59.59,4,2019-01-19,Cash,9.8,2019,1,Saturday,238.36,237.36,1.0042130097741826
809-46-1866,Yangon,Health and beauty,58.15,4,2019-01-23,Cash,8.4,2019,1,Wednesday,232.6,231.6,1.0043177892918826
139-32-4183,Yangon,Sports and travel,97.48,9,2019-03-14,Ewallet,7.4,2019,3,Thursday,877.32,876.32,1.001141135658207
148-41-7930,Naypyitaw,Health and beauty,99.96,7,2019-01-23,Cash,6.1,2019,1,Wednesday,699.7199999999999,698.7199999999999,1.0014311884588962
189-40-5216,Naypyitaw,Electronic accessories,96.37,7,2019-01-09,Cash,6.0,2019,1,Wednesday,674.59,673.59,1.0014845826095993
267-62-7380,Naypyitaw,Electronic accessories,82.34,10,2019-03-29,Ewallet,4.3,2019,3,Friday,823.4000000000001,822.4000000000001,1.001215953307393
430-53-4718,Mandalay,Health and beauty,75.37,8,2019-01-28,Credit card,8.4,2019,1,Monday,602.96,601.96,1.0016612399494984
886-18-2897,Yangon,Food and beverages,56.56,5,2019-03-22,Credit card,4.5,2019,3,Friday,282.8,281.8,1.0035486160397444
602-16-6955,Mandalay,Sports and travel,76.6,10,2019-01-24,Ewallet,6.0,2019,1,Thursday,766.0,765.0,1.0013071895424837
745-74-0715,Yangon,Electronic accessories,58.03,2,2019-03-10,Ewallet,8.8,2019,3,Sunday,116.06,115.06,1.0086911176777333
690-01-6631,Mandalay,Fashion accessories,17.49,10,2019-02-22,Ewallet,6.6,2019,2,Friday,174.89999999999998,173.89999999999998,1.0057504312823462
652-49-6720,Naypyitaw,Electronic accessories,60.95,1,2019-02-18,Ewallet,5.9,2019,2,Monday,60.95,59.95,1.0166805671392827
233-67-5758,Naypyitaw,Health and beauty,40.35,1,2019-01-29,Ewallet,6.2,2019,1,Tuesday,40.35,39.35,1.0254129606099112
303-96-2227,Mandalay,Home and lifestyle,97.38,10,2019-03-02,Ewallet,4.4,2019,3,Saturday,973.8,972.8,1.0010279605263157
727-02-1313,Yangon,Food and beverages,31.84,1,2019-02-09,Cash,7.7,2019,2,Saturday,31.84,30.84,1.03242542153048
347-56-2442,Yangon,Home and lifestyle,65.82,1,2019-02-22,Cash,4.1,2019,2,Friday,65.82,64.82,1.015427337241592
849-09-3807,Yangon,Fashion accessories,88.34,7,2019-02-18,Cash,6.6,2019,2,Monday,618.38,617.38,1.0016197479672162
